Language,Hash,Sentence,Loc,Translated Sentence
en_US,4d8bc1a9cdada3fb575c92f79c61211a,{name1} and {name2} suggested {product count products}.,es_ES,{name1} y {name2} recomiendan {product count products}.
en_US,51a9f9f78127036cd16026b5af1a1110,{name1} suggested {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,556bbd1ba07321d238840fa538c44cd3,products she suggested,es_ES,Productos que ella recomienda.
en_US,56cd97eb77e5e36315141b5fa33889e2,{name1} and {name2} suggested this.,es_ES,{name1} y {name2} recomiendan esto.
en_US,579f1681b6c440bb22119f45315006cb,You and {number} others suggested this.,es_ES,Usted y {number} otros recomiendan esto.
en_US,58c5c2e19b87a28ebce2d1b817f63870,{name1} suggested {content1} and {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {content1} y {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,5d27c298bbf05747a079e4a4fdc06f7a,a product he suggested,es_ES,Un producto que él recomienda.
en_US,60aafa20ab9381a286fe82a9829e9393,{name1} and {name count} others suggested this.,es_ES,{name1} y {name count} otros recomiendan esto.
en_US,69ce9154490315ca7f3d3d0679a7b1ac,{name} suggested {number} contents {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} recomienda {number} contenídos {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,6b2c8432c337b5562609d52cb3f7eb59,a content he suggested,es_ES,Un contenído que él recomienda.
en_US,73bd9ffba04fc19816f5e9d8507be685,{name1} suggested {content1}.,es_ES,{name1} recomienda {content1}.
en_US,79fd7b13b7dbaeb3ef6d5f0cd09bc506,{name} suggested {number} products {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} recomienda {number} productos {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,82ac40206907b230d962e610944c0d37,a content {name} suggested,es_ES,Un contenído que {name} recomienda.
en_US,86f2f998f1b4cfc46b1af0132eb5855a,{name1} suggested {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,8c33d06ac379d7edcf29b83691c2c8d0,{name1} and {name count others} suggested {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} recomiendan {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,8c997fab1bcc6d2354f49e962409360d,{name1} suggested {product1} and {product2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {product1} y {product2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,945d794bca3322745c2ec859d73d3e20,{name1} and {name2} suggested {content1} and {content2}.,es_ES,{name1} y {name2} recomiendan {content1} y {content2}.
en_US,949dd57d5c38e2685d5504728feb6079,1 other suggested this.,es_ES,Alguien más recomienda esto.
en_US,996c6147356d7c78a464f0dc11df7205,{name} suggested a content.,es_ES,Un contenído que {name} recomienda.
en_US,9a0b7242539ed74a196bb887b44210fd,{name1} and {name2} suggested {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} recomiendan {product1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,9a3cc16c2bda4267f2f43f787393190c,{number} others suggested this. Be the first of your friends.,es_ES,{number} otros recomiendan esto. Sé el primero de tus amigos.
en_US,9aba9ac93b876e2c093bdd26b7ba6549,products {name} suggested,es_ES,Productos que {name} recomienda.
en_US,a16b1dc4267964a049392262d46078cf,{name1} and {name count others} suggested {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} recomiendan {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,a547fc49db1db5170c0b9356d5fa04bb,Suggested {content1}.,es_ES,Recomienda {content1}.
en_US,a7e9548fff1038016ab8d5655bac0f71,You suggested this.,es_ES,Usted recomienda esto.
en_US,a86300a28acb80a0afd9c7258e1a30ef,{name1} and {name count others} suggested {product1} and {product2}.,es_ES,{name1} y {name count others} recomiendan {product1} y {product2}.
en_US,aaab777eeca0144e5c0d8a00e8073d68,{name} suggested {number} products.,es_ES,{name} recomiendan {number} productos.
en_US,ad72f79256486afe35f07b1ccb1f15e8,{name1} suggested {product1} and {product2}.,es_ES,{name1} recomienda {product1} y {product2}.
en_US,aef2c9651fc5e795b7b6cfb39a8621a9,{name1} suggested a product.,es_ES,{name1} recomienda un producto.
en_US,b0efc8c0c9c701183d378b92db58cd59,{name1} suggested {content1} and {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {content1} y {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,badb80a06301b47a14b91f95f2fc1642,{name1} suggested this.,es_ES,{name1} recomienda esto.
en_US,bde28cba219b32c78c25920c7bb30a91,{name1} suggested {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,bebb619d4cf8bf0bf59c2826ac2fd249,contents she suggested,es_ES,Contenídos que ella recomienda.
en_US,befb526ca89b662eff9180cf609a0d8d,{name1} and {name count others} suggested {content1}.,es_ES,{name1} y {name count others} recomienda {content1}.
en_US,c1aba7a9ed58fe726f2735b688a0fa02,{number} others suggested this.,es_ES,{number} otros recomiendan esto.
en_US,c27aa8d76a1e6cd3754aea66fd73f077,a content she suggested,es_ES,Un contenído que ella recomienda.
en_US,c6ee3c3280fd99cad70dbf223f928498,{name1} and {name count others} suggested {content count contents}.,es_ES,{name1} y {name count others} recomiendan {content count contents}.
en_US,c84fd86277df8b7f3e92a7c8caec959a,products they suggested,es_ES,Productos que ellos recomiendan.
en_US,c937f054f511e5f908668ed820cf1b94,{name1} suggested {content1} and {content2}.,es_ES,{name1} recomienda {content1} y {content2}.
en_US,c9b3b96f4e4a72d2f40e458c820df0a2,{name1} and {name2} suggested {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} recomiendan {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,ca8ead497690524295aa9a4cf1a348d7,{name1} and {name2} suggested {product1} and {product count other products}.,es_ES,{name1} y {name2} recomiendan {product1} and {product count other products}.
en_US,d2a2b657ad38651b7a94e49041fea3e8,{name} suggested a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} recomienda un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d2e296f0ecdbd6728b9e503354aaab7f,products you suggested,es_ES,Productos que usted recomienda.
en_US,d51057bfd149807295ab2047e69e8832,a product you suggested,es_ES,Un producto que usted recomienda.
en_US,d57a0e665f1c5500a4ca013df5717cdc,products he suggested,es_ES,Productos que él recomienda.
en_US,d90093ba27471f4b71eed8d1311f9c0f,{name1} suggested a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,d9f2662a86cfc7fb85cdb097e5249509,{name1} suggested {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,de582b05879ef382a862aed1b01d69d3,{name1} and {name2} suggested {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} recomienda {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,e00f1bc4308b305cb6e135d2fc7154b0,{name1} and {name count others} suggested a product {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} recomiendan un producto {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,e4533ab7f77ccaecb1f139b261a043ed,contents {name} suggested,es_ES,Contenídos que {name} recomienda.
en_US,e8f427325c351bf2ce071429734240c3,a product she suggested,es_ES,Un producto que ella recomienda.
en_US,ea247b4ac60924b1e0bafd0503771ee5,a product they suggested,es_ES,Un producto que ellos recomiendan.
en_US,ea4ef82dd722361a51aa142ca1a0f82c,{name1} suggested a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} recomienda un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,eb10cc77e3e948b86311610fc2347247,a content you suggested,es_ES,Un contenído que usted recomienda.
en_US,eb438cda734e693527e1eea2d15bd6fd,{name1} suggested {content count contents}.,es_ES,{name1} recomienda {content count contents}.
en_US,ecaa26c78d9b050692c2f5c6957e50ef,{name1} and {name count others} suggested a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} recomiendan un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,ed05b79b865567ed321da2679250674c,{name} suggested a product.,es_ES,{name} recomienda un producto.
en_US,ed5be2b9eb8e9398216c930d488a7a4c,{name1} suggested {content1} and {content count other contents}.,es_ES,{name1} recomienda {content1} y {content count other contents}.
en_US,eea771e472730f205dd7f835b3e63de6,{name} suggested {number} contents.,es_ES,{name} recomienda {number} contenídos.
en_US,ef543889dc2c7babf961965a3da69f09,{name1} and {name count others} suggested {product1} and {product count other products}.,es_ES,{name1} y {name count others} recomiendan {product1} y {product count other products}.
en_US,f15d7bbd1840fe62447ed163fe2fc170,{name1} and {name2} suggested {product1} and {product2}.,es_ES,{name1} y {name2} recomiendan {product1} y {product2}.
en_US,f1b361598799c6ee7ba26a9ec885ba39,contents he suggested,es_ES,Contenídos que él recomienda.
en_US,f6b099ea10b53b3dd115e0ebd69c8eba,{name1} and {name count others} suggested {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} recomiendan {product count products} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,fee26544043df89f592e38fcf5db3e08,{name} suggested a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} recomienda un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,06480d5b71dfef7c8569cba64f427eef,{name1} supported {content1} and {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} apoya {content1} y {content2} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,0669ced7c2caba29da8868369e7e9990,contents he supported,es_ES,Contenídos que él apoya.
en_US,09c9ba6aedcb60f8513131d4d4124a5f,{name1} and {name count others} supported {content count contents}.,es_ES,{name1} y {name count others} apoyan {content count contents}.
en_US,09e13a93ccb75856b59272a2025c1f30,a content they supported,es_ES,Un contenído que ellos apoyan.
en_US,0ad856edd8f4637e971d706d5ec6dd10,{name1} supported {content1}.,es_ES,{name1} apoya {content1}.
en_US,0ba70b88709f2e82ab236d1b6a1893b6,{name} supported a content.,es_ES,{name} apoya un contenído.
en_US,0fbf39a4cbdcb17aed4a4e2bde6d1f40,{name1} supported {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} apoya {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,0fcc1c9b9b74f9695f833d9758ef91bc,You and {name count} others supported this.,es_ES,Usted y {name count} otros apoyan esto.
en_US,115ed9544a595953db64608a844a2b3e,{name1} supported {content1} and {content2}.,es_ES,{name1} apoya {content1} y {content2}.
en_US,129dc21ebf6398b5a0acfdd66d056283,a content she supported,es_ES,Un contenído que ella apoya.
en_US,12ec51bc8fdb7e762f664df3c54cb033,{name1} supported {content1} and {content count other contents}.,es_ES,{name1} apoya {content1} y {content count other contents}.
en_US,1d4493a10314e76bdc8a29ff2fa745de,{name1} supported a content.,es_ES,{name1} apoya un contenído.
en_US,25cac312a6d5d8bd9930fb16fde8faaf,{name1} and {name2} supported {content1}.,es_ES,{name1} y {name2} apoyan {content1}.
en_US,2a0dfb7a0cde5b9263b09a02238fd0fc,You and 1 other supported this.,es_ES,Usted y alguien más apoya esto
en_US,3430535da2d90dbfa7010af70aa904ec,contents they supported,es_ES,Contenídos que ellos apoyan.
en_US,3a9724b961df7549b6258980c5aeabd1,contents {name} supported,es_ES,contenídos que {name} apoya.
en_US,4bfedc35196804964d4b3f2e63152839,a content you supported,es_ES,Un contenído que usted apoya.
en_US,4e741cbfe484f8a102d54e88c397a5c3,a content {name} supported,es_ES,Un contenído que {name} apoya.
en_US,4f09b220d928715e4830fe9cd0335efc,1 other supported this.,es_ES,Alguien más apoya esto.
en_US,59e4d6ee8b7f5a69623df96b4b215058,{number} others supported this.,es_ES,{number} otros apoyan esto.
en_US,5b7ced604b2e2504bcc93172572545a2,a content he supported,es_ES,Un contenído que él apoya.
en_US,5d82f64383801dc60c3cf94c968c9a69,{name1} and {name2} supported {content count contents}.,es_ES,{name1} y {name2} apoyan {content count contents}.
en_US,5dba450b5a7a601abeabf2a31a5b9058,{name1} supported {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} apoya {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,605402ee3425f01cf30284e10b22c28f,{name1} and {name count others} supported {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} apoyan {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,653786a9a3b05043bddd486a4214bade,{name1} and {name count others} supported {content1} and {content2}.,es_ES,{name1} y {name count others} apoyan {content1} and {content2}.
en_US,6e3700d136914f91e1f937bfc0739a2a,{name} supported {number} contents {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} apoya {number} contenídos {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,7344ec4fcca52ff826b90646ff2de8ca,{name1} and {name count others} supported {content1} and {content count other contents}.,es_ES,{name1} y {name count others} apoyan {content1} y {content count other contents}.
en_US,79e7d5299cb458410d1c9bedaf77cd04,{name1} and {name2} supported a content.,es_ES,{name1} y {name2} apoyan un contenído.
en_US,7f837377354b4849d3d9bed9abcbb8ef,You and {name1} supported this.,es_ES,Usted y {name1} apoyan esto.
en_US,91eaf5b62d3c02c14b6482c35f4bb16b,{name1} supported a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} apoya un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,98a4067a40b9c5d0ff4ecf72a5643651,You supported this.,es_ES,Usted apoya esto.
en_US,993b0ab80f2ad83b65d9483b45f5c527,{name1} and {name2} supported this.,es_ES,{name1} y {name2} apoyan esto.
en_US,9d2529e8dab7ffffeafd9513ca90de73,Supported {content1}.,es_ES,Apoya {content1}.
en_US,a621c508fb8cb61809cb31c5ee748f93,{name1} and {name2} supported {content1} and {content2}.,es_ES,{name1} y {name2} apoyan {content1} y {content2}.
en_US,ac089cb9f6d122f521111fb3405ee94c,{name1} supported this.,es_ES,{name1} apoya esto.
en_US,ac1611e60b7a542af50327c0cb83af4f,{name} supported a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} apoya un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,bae174f5fffc5a8b79f3e9629d38473c,contents she supported,es_ES,Contenídos que ella apoya.
en_US,bea1c84fdc5f1a793ab6b2c76948e208,{name1} and {name2} supported {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} apoyan {content count contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,bea492317c327ffb4f075a7eb6e5f71a,contents you supported,es_ES,Contenídos que usted apoya.
en_US,c3df37352322e76dce3712c0bad17b20,{name} supported {number} contents.,es_ES,{name} apoya {number} contenídos.
en_US,c993b25a896dd1679fb44a38b816249c,{name1} supported {content1} and {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} apoya {content1} y {content count other contents} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,c9b3495a5bf35301e99174e95925f05b,{name1} and {name count others} supported a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} apoyan un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,cfbe03324b5cd28ca92a7531db313459,{name1} and {name count others} supported a content.,es_ES,{name1} y {name count others} apoyan un contenído.
en_US,d975e1b1693d37533c845edbc837b16e,{number} others supported this. Be the first of your friends.,es_ES,{number} otros apoyan esto. Sé el primero de tus amigos.
en_US,dcc61e0156f4b54a8cb754b7e233433b,1 other supported this. Be the first of your friends.,es_ES,Alguien más apoya esto. Sé el primero de tus amigos.
en_US,e10ff9f9a0b7eefb53d99bceea02c38f,You and {number} others supported this.,es_ES,Usted y {number} otros apoyan esto.
en_US,e49e536cc957aff1eaf5b88dfa9c50e0,{name1} and {name2} supported {content1} and {content count other contents}.,es_ES,{name1} y {name2} apoyan {content1} y {content count other contents}.
en_US,ec036466a94de213889510acaeba204d,{name1} and {name2} supported a content {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} apoyan un contenído {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,ec409137e4b4176b3565901980e788f3,{name1} and {name count others} supported {content1}.,es_ES,{name1} y {name count others} apoyan {content1}.
en_US,ec779effa7b552012605a11adaeef0a5,{name1} and {name count others} supported {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} apoyan {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,eccd5f8f423c00ab46769002ccc34442,{name1} and {name count} others supported this.,es_ES,{name1} y {name count} otros apoyan esto.
en_US,eec0a5c450081396552d89b6520b77eb,{name1} supported {content count contents}.,es_ES,{name1} apoya {content count contents}.
en_US,fceb9f6ed3f965ffe1c3847e931bd257,{name1} and {name2} supported {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} apoyan {content1} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,001760096b38d25814fa364d7ddcc5dd,{name1} and {name count others} thought a product was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} piensan que un producto es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,00a50d127ceac38d22bbeada2a44b20b,{name1} thought something about a content.,es_ES,{name1} piensa algo acerca de un contenído.
en_US,01eb096f45e00fce702df0fa3cc30f79,{name1} and {name2} thought something about a product.,es_ES,{name1} y {name2} piensa algo acerca de un producto.
en_US,020270fda7aca2cbc2a45408cf6ae79b,{name1} and {name2} thought {product count products} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} piensan que {product count products} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,023d9769e8eebdb53ede466611d503ba,{name} thought {number} products were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} piensa que {number} productos son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,051a4a4920be4f3468229c9e158c999f,{name1} and {name count others} thought {product1} was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} piensan que {product1} es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,05ad2a3db9eaec7a5f9875f7d1dc3de3,You and {name count} others thought something about this.,es_ES,Usted y {name count} otros piensan algo acerca de esto.
en_US,0cd516546cdfd47f25cece8bc32097fd,{name1} thought {content1} and {content2} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {content1} y {content2} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,12a735915796cd574bd1bafdccba6ffb,{name1} and {name2} thought a content was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} piensan que un contenído es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,12b40c1f68805be9b5e31edbe818fd8d,{name1} and {name2} thought something about {product1} and {product count other products}.,es_ES,{name1} y {name2} piensan acerca del {product1} y de {product count other products}.
en_US,12e1e706b42dcc1b8606a28f4952e4e9,{name1} and {name2} thought something about this.,es_ES,{name1} y {name2} piensan algo acerca de esto.
en_US,19c6e4c8537c21a0d560429db29856e6,{name1} and {name2} thought something about {content1}.,es_ES,{name1} y {name2} piensan algo acerca de {content1}.
en_US,1a0495e942cf455ae2d4b101386020ad,{name1} thought something about this.,es_ES,{name1} piensan algo acerca de esto.
en_US,1b0aa32287cdf5134a3af8ad53126f88,{name1} thought {product count products} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {product count products} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,1d68a8e4985ff07585005a03ea33bac0,{name1} thought {product1} was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {product1} es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,2251e9e382d48aa5b72371ab286456ca,{name1} and {name2} thought {content1} was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} piensan que {content1} es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,229af3f20461e2cd0c4c439cf648c1d9,{name1} thought {content count contents} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {content count contents} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,28057322dca4f875503fc5175979c6f2,{name1} and {name2} thought something about {content1} and {content count other contents}.,es_ES,{name1} y {name2} piensan acerca de {content1} y {content count other contents}.
en_US,2a8657502331a25afa730a2890ca938c,products you thought something about,es_ES,Productos de los que usted piensa algo.
en_US,2af8d2942c31a55f7e8ef6b59758771a,{name} thought {number} contents were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name} piensa que {number} contenídos son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,2f220bb21a0048319c3bc61685c8ca52,contents he thought something about,es_ES,Contenídos de los que él piensa algo.
en_US,32fc25994330c3abc6207f2b1a835497,You and {name1} thought something about this.,es_ES,Usted y {name1} piensan algo acerca de esto.
en_US,36e8388e595843cf21bd8ab8f63ed975,a product she thought something about,es_ES,Un producto del que ella piensa algo.
en_US,3b2963842520d9b41ab82026193e3112,contents {name} thought something about,es_ES,Contenídos de los cuales {name} piensa algo.
en_US,3e2f26b22ff29decc0b0f7669f52c2aa,products he thought something about,es_ES,Productos de los cuales él piensa algo.
en_US,405a1540e03d6be36eb31c6984dd298c,{name1} and {name2} thought {product1} was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name2} piensan que {product1} es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,40fd0980cffacde3304f6ae3906cfd28,{name1} and {name count others} thought something about a content.,es_ES,{name1} y {name count others} piensan algo acerca de un contenído.
en_US,429c02021304025f1d7b37d383cdb74e,a content she thought something about,es_ES,Un contenído del cual ella piensa algo.
en_US,42fd00e7e6f7f38a48b9e2561e0059e5,{number} others thought something about this.,es_ES,{number} otros piensan algo acerca de esto.
en_US,430207a28a2369a56aade1142e7880a1,{name1} and {name count} others thought something about this.,es_ES,{name1} y {name count} otros piensan algo acerca de esto.
en_US,4ba850a8812bc2d06af3bbf40ae0f37c,{number} others thought something about this. Be the first of your friends.,es_ES,{number} otros piensan algo acerca de esto. Sé el primero de tus amigos.
en_US,4bd11eb00c7b17bc25e91646d9c876e3,{name1} thought {product1} and {product2} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {product1} y {product2} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,4d90d2f7c4f7392606800321c5ac308b,{name1} and {name count others} thought something about {product1} and {product2}.,es_ES,{name1} y {name count others} piensan algo acerca de {product1} y {product2}.
en_US,53b98aefbdd1926d07bc6b98b2e16eef,a product he thought something about,es_ES,Un producto del cual él piensa algo.
en_US,58e68a62f5c942acf374269c5636b386,{name1} and {name count others} thought something about a product.,es_ES,{name1} y {name count others} piensa algo acerca del producto.
en_US,5a1142db7ef5806ab9266b93a2daa113,{name1} thought something about {product1}.,es_ES,{name1} piensa algo acerca de {product1}.
en_US,5ac9a6eb14a791af21018b9515484b27,products she thought something about,es_ES,Productos de los cuales ella piensa algo.
en_US,626f13ef64a147b7191fc6702384ee1e,{name1} and {name count others} thought {product count products} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} piensan que {product count products} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,66a5c162461ba0dca41178d6e95a1cde,a product {name} thought something about,es_ES,Un producto del cual {name} piensa algo.
en_US,6949e0714260d0bf425c1db72547753e,{name1} and {name2} thought something about {content count contents}.,es_ES,{name1} y {name2} piensan algo acerca de {content count contents}.
en_US,6bfe1b2499be4716a0a0f09ddb524fc9,products they thought something about,es_ES,Productos de los cuales ellos piensan algo.
en_US,6e4fb562dda20824a2dec401cb21c7ce,{name1} thought a product was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que el producto es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,727edd523bf0d3fa894605092cb06242,thought something about {product1}.,es_ES,Piensa algo acerca de {product1}.
en_US,730361fb04312a19dcea70f5b62bad7c,{name1} thought something about {content1} and {content count other contents}.,es_ES,{name1} piensa algo acerca de {content1} y {content count other contents}.
en_US,78e5619b4c9d428a3e277f0d5712e8d1,{name1} and {name2} thought something about a content.,es_ES,{name1} y {name2} piensa algo acerca de un contenído.
en_US,79a5107fca20891135f4d947cfb6e5a4,{name} thought something about a content.,es_ES,{name} piensa algo acerca de un contenído.
en_US,811720e961f5c0c9e0b6f4dd95bf0920,{name1} thought {content1} was {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} piensa que {content1} es {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,83ddc55eed7ff02d1e69cae55c557daf,{name1} and {name count others} thought something about {content count contents}.,es_ES,{name1} y {name count others} piensan algo acerca de {content count contents}.
en_US,86ce58bd53e33cd336b6c77211cc90b3,{name1} and {name count others} thought something about {content count contents} were {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.,es_ES,{name1} y {name count others} piensan que {content count contents} son {sub_expression} {sent_aux_a} {sent_aux_b} {sent_aux_c}.
en_US,8b8895fd8e96523e4ccccebacb7d1b7a,{name1} and {name count others} thought something about {content1} and {content count other contents}.,es_ES,{name1} y {name count others} piensan algo acerca de {content1} y {content count other contents}.
en_US,92574b237209542bbbe43f18f7d00b58,You and 1 other thought something about this.,es_ES,Usted y alguien más piensa algo acerca de esto.
en_US,925b9c4cba0aea436b9aa176e187bb7a,You and {number} others thought something about this.,es_ES,Usted y {number} otros piensan algo acerca de esto.
en_US,93d04cf4b05e896f7464922f67dba256,{name} thought something about {number} products.,es_ES,{name} piensa algo acerca de {number} productos.
en_US,94056fc99048e98d7e368f222972e058,{name1} and {name2} thought something about {product1}.,es_ES,{name1} y {name2} piensan algo acerca de {product1}.
en_US,947d09a1dea19da7a9eece8888f71ff0,{name1} thought something about {content1}.,es_ES,{name1} piensa algo acerca de {content1}.
